Age,Hours per day,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Primary streaming service_Apple Music,Primary streaming service_I do not use a streaming service.,Primary streaming service_Other streaming service,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music,While working_No,While working_Yes,Instrumentalist_No,Instrumentalist_Yes,Composer_No,Composer_Yes,Fav genre_Classical,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music,Exploratory_No,Exploratory_Yes,Foreign languages_No,Foreign languages_Yes,Music effects_Improve,Music effects_No effect,Music effects_Worsen
-0.26821701106119517,1.1770003432822382,-0.44364400227570333,0,0,1,0,1,3,0,0,0,1,1,1,1,3,1,1,0.8,0.9,0.30000000000000004,0.4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0.01158496010217365,-0.7332161472361124,-1.0501826720536533,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0.8,0.4,0.30000000000000004,0.30000000000000004,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.5480189822245639,0.13506407572677426,-0.5194613359979471,2,0,2,1,0,1,2,2,0,3,0,2,1,1,0,3,0.8,0.6000000000000001,0.5,0.7000000000000001,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0.3846542549866654,0.13506407572677426,1.224337339613659,2,1,0,1,1,1,0,0,0,0,3,2,1,1,3,0,0.8,0.8,0.7000000000000001,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.5480189822245639,2.2189366108377024,-0.1656471119608096,1,0,2,0,0,2,1,0,0,3,2,0,0,2,1,3,0.5,0.2,0.5,0.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
0.29138693126554244,-0.5595601026435351,0.9210680047246841,3,0,1,1,0,2,2,0,1,1,1,2,2,2,3,2,0.6000000000000001,0.8,0.4,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.1981196075444195,0.8296882540970836,0.9716128938728466,2,1,3,1,1,1,3,2,0,2,2,2,2,1,3,2,0.8,0.8,0.7000000000000001,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.4779215787077883,-1.080528236421267,0.9463404492987654,1,0,3,0,0,1,0,1,0,0,1,2,1,1,3,2,1.0,0.2,0.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.6644562261500342,-0.5595601026435351,-0.039284889090403355,2,1,3,0,0,2,3,3,2,2,2,3,3,1,2,2,0.8,0.7000000000000001,0.7000000000000001,0.5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.26821701106119517,-0.21224801345838037,0.46616400239122163,1,1,0,2,0,2,3,0,1,0,2,3,3,3,3,0,0.8,1.0,0.9,0.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1.8769314345246322,-0.21224801345838037,1.9319657876879341,2,0,0,0,0,0,1,0,0,1,2,2,1,0,2,0,0.0,0.4,0.4,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.1749496873400722,-0.9068721918286897,-0.039284889090403355,1,1,0,1,1,2,0,0,0,0,0,3,1,2,2,1,0.30000000000000004,0.2,0.0,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
-0.36148433478231806,-0.38590405805095773,0.21343955665040912,0,0,0,0,0,0,1,0,0,1,3,0,0,1,3,2,0.5,0.30000000000000004,0.30000000000000004,0.1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.1749496873400722,-0.9068721918286897,0.16289466750224663,2,1,0,2,0,2,0,0,0,0,2,2,1,1,3,1,0.8,0.9,0.6000000000000001,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.454751658503441,0.4823761649119289,1.502334229928553,0,0,1,0,0,0,0,0,0,0,3,1,0,1,2,0,0.6000000000000001,0.7000000000000001,0.8,0.2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0.01158496010217365,-0.21224801345838037,2.4879595683177214,2,1,0,0,0,1,2,0,0,1,3,1,0,1,3,2,0.7000000000000001,0.4,0.7000000000000001,0.0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.36148433478231806,-1.080528236421267,1.3759720070581465,2,0,1,0,0,1,1,0,0,0,0,2,0,0,3,2,0.8,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0.01158496010217365,1.5243124324673931,0.46616400239122163,0,3,0,2,0,1,0,0,0,0,0,1,1,1,2,0,0.8,0.9,0.2,0.5,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.1981196075444195,-0.21224801345838037,-0.2920093348312158,0,3,1,2,0,1,2,0,3,0,1,2,3,2,3,0,1.0,1.0,0.4,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.10485228382329659,-0.21224801345838037,-0.4183715577016221,0,0,1,0,0,3,1,0,0,2,0,3,3,3,3,0,0.8,0.8,0.30000000000000004,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.10485228382329659,0.4823761649119289,1.7550586756693654,1,0,2,0,0,3,2,0,0,2,3,1,2,3,2,2,0.8,0.7000000000000001,0.7000000000000001,0.4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0.85099087359228,-0.7332161472361124,0.16289466750224663,1,0,2,0,0,1,1,0,0,0,1,3,3,3,3,0,0.8,0.7000000000000001,0.1,0.2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
3.369208614062599,-0.9068721918286897,0.08707733378000289,0,1,0,1,0,0,0,0,0,0,0,2,2,0,2,0,0.6000000000000001,0.5,1.0,0.2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
-0.26821701106119517,-0.5595601026435351,-0.6458235588683533,2,0,0,0,0,1,1,0,0,1,0,3,1,1,0,1,0.7000000000000001,0.6000000000000001,0.0,0.4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.1981196075444195,-0.9068721918286897,0.16289466750224663,1,1,2,0,0,0,1,0,0,0,0,3,0,0,1,1,0.7000000000000001,0.4,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0.5711889024289113,0.13506407572677426,0.9716128938728466,2,2,1,1,0,2,0,1,0,1,0,3,1,1,3,1,0.8,0.7000000000000001,0.2,1.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0.944258197313403,-0.9068721918286897,2.4879595683177214,0,0,3,0,0,2,0,0,0,0,1,0,0,2,0,0,0.4,0.4,0.4,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2.7163373480147386,-0.5595601026435351,1.1485200058914153,1,1,2,3,0,2,1,0,0,2,1,2,2,2,1,1,0.0,0.0,0.2,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.1981196075444195,-0.5595601026435351,0.46616400239122163,1,2,3,2,1,2,2,1,1,2,3,2,2,3,2,3,0.6000000000000001,0.4,0.0,0.1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1.1307928447556488,-0.5595601026435351,1.426516896206309,0,1,2,1,0,2,0,0,0,2,1,2,2,2,2,0,0.4,0.7000000000000001,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1.1307928447556488,-0.9068721918286897,0.21343955665040912,1,2,0,2,0,0,0,0,1,0,2,3,1,0,3,0,0.8,0.4,0.30000000000000004,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0.1981196075444195,0.8296882540970836,0.03653244463184039,0,3,0,1,0,2,0,0,1,0,2,0,0,2,3,1,0.5,0.5,0.30000000000000004,0.30000000000000004,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.26821701106119517,-0.5595601026435351,-0.2161920011089721,0,1,2,2,1,1,2,1,1,1,3,3,2,2,3,2,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.10485228382329659,0.13506407572677426,-0.9996377829054908,1,0,0,1,0,0,0,0,0,0,1,3,1,0,3,0,0.7000000000000001,0.4,0.6000000000000001,0.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.26821701106119517,-0.7332161472361124,1.9825106768360965,3,0,1,1,0,0,0,0,3,1,1,2,2,1,3,1,0.8,0.7000000000000001,0.7000000000000001,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.4779215787077883,-0.21224801345838037,1.224337339613659,2,2,1,1,0,0,0,0,0,0,3,2,2,0,3,2,0.9,0.8,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-0.454751658503441,0.13506407572677426,0.08707733378000289,0,0,1,0,0,1,0,2,0,3,2,3,2,1,3,0,0.8,0.6000000000000001,0.4,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.6412863059456869,2.2189366108377024,0.9716128938728466,0,0,1,0,0,2,0,0,0,2,0,1,1,3,0,1,0.7000000000000001,0.2,0.0,0.8,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0.29138693126554244,-0.21224801345838037,1.502334229928553,1,0,2,2,0,1,0,0,0,1,1,2,0,0,3,2,0.7000000000000001,0.6000000000000001,0.4,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.26821701106119517,-0.21224801345838037,0.46616400239122163,2,2,2,1,1,3,1,3,0,3,0,3,3,3,3,1,0.1,0.1,0.1,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3.6490105852259678,-0.5595601026435351,0.03653244463184039,1,0,3,1,0,1,2,1,1,1,0,3,3,1,2,0,0.1,0.1,0.30000000000000004,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.1981196075444195,-0.5595601026435351,-0.7469133371646783,1,1,0,1,1,2,2,0,1,1,0,3,3,2,2,1,0.2,0.7000000000000001,0.1,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.26821701106119517,-0.21224801345838037,0.2892568903726529,2,1,0,0,0,3,2,3,1,0,0,3,1,3,2,1,0.6000000000000001,0.2,0.30000000000000004,0.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0.6644562261500342,-0.5595601026435351,0.46616400239122163,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
0.29138693126554244,0.4823761649119289,-0.1656471119608096,2,0,2,0,0,1,1,1,0,2,1,2,1,2,2,2,0.8,0.7000000000000001,0.0,0.30000000000000004,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
-0.454751658503441,0.8296882540970836,-0.1151022228126471,1,0,2,1,0,2,1,0,0,1,1,2,2,0,3,2,0.8,0.30000000000000004,0.5,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
0.1981196075444195,-0.21224801345838037,0.9716128938728466,1,1,3,2,1,2,1,0,0,1,2,2,2,2,3,3,0.5,0.4,0.2,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0.29138693126554244,0.4823761649119289,0.46616400239122163,3,1,2,2,1,1,2,1,1,3,1,3,3,1,3,3,0.7000000000000001,1.0,1.0,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.08168236361894927,0.4823761649119289,0.4156191132430591,1,3,0,3,2,1,2,0,3,1,0,2,2,1,2,0,0.7000000000000001,0.6000000000000001,0.8,0.4,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1.1307928447556488,0.8296882540970836,-0.2667368902571346,0,1,2,0,0,1,1,0,0,0,0,2,1,1,3,1,0.8,0.7000000000000001,0.0,0.9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1.8769314345246322,0.8296882540970836,0.6683435589838717,2,2,2,2,1,2,2,0,2,2,1,2,2,2,3,1,1.0,0.7000000000000001,0.30000000000000004,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.10485228382329659,-0.21224801345838037,-0.39309911312754087,0,3,1,2,1,2,0,0,0,0,1,2,1,2,2,0,0.6000000000000001,0.5,0.5,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0.10485228382329659,2.2189366108377024,0.1376222229281654,1,0,3,2,0,1,1,1,1,2,2,3,2,1,3,3,0.8,0.7000000000000001,0.6000000000000001,0.8,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.29138693126554244,-0.5595601026435351,1.9825106768360965,2,0,3,0,0,1,1,2,0,2,0,3,1,2,2,3,1.0,0.7000000000000001,0.7000000000000001,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-0.1749496873400722,-0.7332161472361124,1.224337339613659,0,0,0,0,0,2,2,0,0,2,0,3,0,2,2,0,0.30000000000000004,0.7000000000000001,0.4,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.10485228382329659,2.2189366108377024,0.2639844457985716,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0.9,0.7000000000000001,0.5,0.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.29138693126554244,-0.21224801345838037,-0.8985480046091658,1,1,0,3,0,2,2,0,0,0,3,3,3,2,3,0,1.0,0.7000000000000001,0.0,1.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.6412863059456869,-0.38590405805095773,0.4156191132430591,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0.8,0.0,0.0,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.08168236361894927,-0.21224801345838037,0.21343955665040912,2,1,1,2,0,1,0,3,0,2,0,3,3,3,3,0,0.6000000000000001,0.0,0.30000000000000004,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1.2240601684767718,-1.080528236421267,-0.5447337805720284,2,0,1,0,0,0,1,0,0,1,2,1,0,0,2,1,0.7000000000000001,0.9,0.4,0.6000000000000001,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.1749496873400722,4.30280914594863,-0.2920093348312158,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,0.30000000000000004,0.2,0.5,0.6000000000000001,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.26821701106119517,0.8296882540970836,0.46616400239122163,3,1,0,0,0,1,2,1,0,2,0,3,0,0,0,1,0.4,0.2,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.36148433478231806,-0.21224801345838037,-0.039284889090403355,1,0,3,0,0,3,2,3,0,1,2,3,1,3,3,3,0.4,0.2,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.1749496873400722,-1.080528236421267,-0.8985480046091658,1,0,0,2,0,0,0,0,0,0,0,2,1,0,3,0,0.5,0.30000000000000004,0.1,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.08168236361894927,0.4823761649119289,1.426516896206309,1,2,2,0,0,1,1,3,1,0,0,3,3,1,1,1,0.4,0.2,0.2,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.454751658503441,-0.5595601026435351,0.08707733378000289,3,2,0,3,2,3,2,2,0,3,2,1,3,3,2,3,0.4,0.0,0.6000000000000001,0.5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
-0.26821701106119517,-0.5595601026435351,2.6901391249103717,0,0,0,0,0,1,0,1,0,0,3,3,0,3,3,3,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.4779215787077883,-0.5595601026435351,-0.2667368902571346,2,1,2,1,0,3,3,1,2,3,0,2,1,2,3,2,0.7000000000000001,0.8,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
0.3846542549866654,-0.7332161472361124,1.7550586756693654,2,1,3,1,2,2,2,3,1,3,3,3,2,2,3,3,0.30000000000000004,0.4,0.1,0.1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
0.29138693126554244,-0.9068721918286897,1.224337339613659,1,1,3,0,1,0,3,1,1,0,2,1,2,0,3,2,0.9,0.7000000000000001,0.2,0.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.36148433478231806,2.2189366108377024,1.9825106768360965,1,1,3,2,0,1,2,1,0,1,1,3,2,2,2,2,1.0,0.9,0.30000000000000004,0.2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.36148433478231806,3.9554970567634755,-0.4183715577016221,1,0,3,0,0,1,1,0,0,1,2,2,0,3,3,2,0.8,1.0,0.9,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0.01158496010217365,-1.080528236421267,1.224337339613659,2,1,2,0,0,2,2,0,0,2,2,1,1,1,2,2,0.8,0.9,0.6000000000000001,0.4,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.26821701106119517,-0.21224801345838037,0.061804889205921636,0,1,1,0,2,2,0,0,0,0,3,0,1,2,3,0,0.5,0.6000000000000001,0.9,0.9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
0.01158496010217365,0.13506407572677426,-0.4183715577016221,0,1,3,1,0,3,0,0,0,0,0,2,2,3,2,0,0.30000000000000004,0.2,0.1,0.6000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
0.10485228382329659,-0.9068721918286897,1.1485200058914153,1,2,2,2,0,2,1,1,1,1,1,3,0,2,3,3,0.7000000000000001,0.9,0.1,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.36148433478231806,7.081305859429867,0.46616400239122163,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,0.5,0.1,0.9,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2.156733405688001,-0.9068721918286897,0.819978226428359,2,0,0,2,1,2,1,0,0,1,0,3,1,1,2,0,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.9210882771090557,-0.5595601026435351,0.2639844457985716,3,0,1,0,0,1,1,3,0,1,0,3,0,1,0,3,0.8,0.2,0.1,0.1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.6644562261500342,-0.21224801345838037,2.4879595683177214,1,1,2,0,0,2,0,2,1,2,3,2,1,3,3,3,0.4,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
0.3846542549866654,-0.21224801345838037,-0.6710960034424346,3,0,0,0,1,1,0,0,2,1,2,1,0,1,0,0,0.9,0.6000000000000001,0.1,0.1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.1749496873400722,-0.5595601026435351,-2.0610804550169033,1,0,1,0,1,3,1,3,2,0,0,2,3,3,0,0,1.0,0.7000000000000001,0.2,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.26821701106119517,1.1770003432822382,0.9716128938728466,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,2,0.8,0.7000000000000001,0.7000000000000001,0.4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.08168236361894927,0.8296882540970836,0.23871200122449038,2,0,0,0,0,0,0,0,0,0,3,1,0,0,3,2,0.1,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.36148433478231806,-0.21224801345838037,1.224337339613659,2,0,2,0,0,1,1,1,0,1,2,2,2,2,3,2,0.5,0.7000000000000001,0.1,0.4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1.2240601684767718,0.13506407572677426,0.31452933494673413,2,1,1,2,0,2,2,1,1,3,3,2,1,2,2,2,0.8,0.8,0.2,0.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
1.1307928447556488,-0.21224801345838037,-0.2161920011089721,3,2,2,2,0,0,3,1,1,0,3,1,0,1,3,1,0.2,0.2,0.8,0.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.454751658503441,-0.5595601026435351,1.0979751167432528,1,2,0,0,0,0,0,1,3,0,0,3,2,2,0,0,0.6000000000000001,0.0,0.0,0.2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
